it,alpha_cvar,alpha_pow,ent_cvar,ent_pow,pstd_a_steer,pstd_a_thr,qspread_a,pstd_b_steer,pstd_b_thr,qspread_b,v_cap,k_slip,mu_min,mu_max,r_a,r_b,term,off_a,off_b,crash_a,crash_b,flip_a,flip_b,spun_a,spun_b,obs_a,obs_b
790400,0.5379,0.5379,-7.0355,-6.7903,0.0107,0.0155,1.0863,0.0143,0.0139,0.7440,10.00,0.200,0.570,0.680,0.0421,0.0548,0.0088,0.00171,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00171
790600,0.5379,0.5379,-6.9865,-6.8793,0.0105,0.0154,0.8849,0.0170,0.0145,0.8571,10.00,0.200,0.570,0.680,0.0417,0.0400,0.0100,0.00317,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00269
790800,0.5379,0.5379,-6.9865,-6.8793,0.0144,0.0111,0.9350,0.0139,0.0098,0.7769,10.00,0.200,0.570,0.680,0.0351,0.0438,0.0107,0.00220,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00317
791000,0.5379,0.5379,-6.9865,-6.8793,0.0174,0.0164,0.7781,0.0082,0.0126,0.6208,10.00,0.200,0.570,0.680,0.0459,0.0464,0.0081,0.00122,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00269
791200,0.5379,0.5379,-7.0312,-6.8793,0.0097,0.0162,0.7456,0.0179,0.0160,0.9240,10.00,0.200,0.570,0.680,0.0410,0.0428,0.0110,0.00415,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00391
791400,0.5379,0.5379,-7.0312,-6.8793,0.0101,0.0088,1.0691,0.0093,0.0171,0.8710,10.00,0.200,0.570,0.680,0.0567,0.0805,0.0061,0.00195,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00244
791600,0.5379,0.5379,-7.1051,-6.7075,0.0196,0.0148,0.7016,0.0245,0.0126,0.6802,10.00,0.200,0.570,0.680,0.0352,0.0270,0.0125,0.00220,0.00537,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00293
791800,0.5379,0.5379,-7.1051,-6.7075,0.0181,0.0130,0.8953,0.0156,0.0139,0.8084,10.00,0.200,0.570,0.680,0.0495,0.0503,0.0076,0.00220,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00220
792000,0.5379,0.5379,-7.1051,-6.7075,0.0103,0.0150,0.7972,0.0109,0.0111,0.7409,10.00,0.200,0.570,0.680,0.0401,0.0439,0.0093,0.00220,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00293
792200,0.5379,0.5379,-6.8421,-6.8312,0.0092,0.0123,0.8539,0.0230,0.0210,0.7602,10.00,0.200,0.570,0.680,0.0466,0.0429,0.0098,0.00195,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00317
792400,0.5379,0.5379,-6.8421,-6.8312,0.0115,0.0173,0.8220,0.0148,0.0144,0.6933,10.00,0.200,0.570,0.680,0.0426,0.0335,0.0098,0.00171,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00342
792600,0.5379,0.5379,-6.9976,-6.8225,0.0156,0.0184,0.7263,0.0127,0.0148,0.7932,10.00,0.200,0.570,0.680,0.0483,0.0374,0.0095,0.00269,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00269
792800,0.5379,0.5379,-6.9976,-6.8225,0.0089,0.0158,0.8832,0.0161,0.0107,0.7575,10.00,0.200,0.570,0.680,0.0420,0.0215,0.0129,0.00293,0.00537,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00317
793000,0.5379,0.5379,-6.9976,-6.8225,0.0181,0.0119,0.7850,0.0176,0.0183,0.7150,10.00,0.200,0.570,0.680,0.0456,0.0392,0.0098,0.00244,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00220
793200,0.5379,0.5379,-6.8661,-6.8989,0.0130,0.0141,0.9853,0.0185,0.0164,0.6876,10.00,0.200,0.570,0.680,0.0735,0.0801,0.0034,0.00049,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00122
793400,0.5379,0.5379,-6.8661,-6.8989,0.0144,0.0103,0.8623,0.0212,0.0129,0.6423,10.00,0.200,0.570,0.680,0.0411,0.0312,0.0112,0.00342,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00415
793600,0.5379,0.5379,-6.8271,-6.7801,0.0100,0.0135,0.9841,0.0261,0.0195,0.7405,10.00,0.200,0.570,0.680,0.0433,0.0480,0.0081,0.00098,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00220
793800,0.5379,0.5379,-6.8271,-6.7801,0.0107,0.0131,0.7731,0.0079,0.0093,0.7924,10.00,0.200,0.570,0.680,0.0479,0.0433,0.0083,0.00220,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00098
794000,0.5379,0.5379,-6.8271,-6.7801,0.0204,0.0100,0.7795,0.0151,0.0157,0.8662,10.00,0.200,0.570,0.680,0.0336,0.0388,0.0125,0.00317,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00269
794200,0.5379,0.5379,-6.9287,-6.7693,0.0156,0.0127,0.8705,0.0146,0.0191,0.7711,10.00,0.200,0.570,0.680,0.0372,0.0389,0.0110,0.00293,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00269
794400,0.5379,0.5379,-6.9287,-6.7693,0.0096,0.0191,0.6668,0.0156,0.0148,0.5339,10.00,0.200,0.570,0.680,0.0401,0.0333,0.0098,0.00293,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
794600,0.5379,0.5379,-6.9578,-6.7946,0.0079,0.0080,0.9150,0.0094,0.0279,0.7125,10.00,0.200,0.570,0.680,0.0449,0.0352,0.0105,0.00171,0.00439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00244
794800,0.5379,0.5379,-6.9578,-6.7946,0.0139,0.0140,0.9927,0.0244,0.0214,0.7888,10.00,0.200,0.570,0.680,0.0446,0.0417,0.0095,0.00195,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00244
795000,0.5379,0.5379,-6.9578,-6.7946,0.0111,0.0139,0.9254,0.0134,0.0204,0.7651,10.00,0.200,0.570,0.680,0.0549,0.0787,0.0071,0.00122,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00195
795200,0.5379,0.5379,-7.0542,-6.6054,0.0139,0.0089,0.8027,0.0129,0.0152,0.7041,10.00,0.200,0.570,0.680,0.0477,0.0157,0.0100,0.00073,0.00415,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00220,0.00269
795400,0.5379,0.5379,-7.0542,-6.6054,0.0190,0.0084,0.7949,0.0126,0.0174,0.7509,10.00,0.200,0.570,0.680,0.0452,0.0364,0.0103,0.00220,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00317
795600,0.5379,0.5379,-6.8552,-6.9168,0.0129,0.0104,0.9594,0.0150,0.0163,0.6848,10.00,0.200,0.570,0.680,0.0464,0.0455,0.0093,0.00244,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00269
795800,0.5379,0.5379,-6.8552,-6.9168,0.0151,0.0116,0.7006,0.0186,0.0124,0.5864,10.00,0.200,0.570,0.680,0.0416,0.0262,0.0090,0.00122,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00293
796000,0.5379,0.5379,-6.8552,-6.9168,0.0194,0.0165,0.7827,0.0196,0.0161,0.6665,10.00,0.200,0.570,0.680,0.0348,0.0362,0.0112,0.00269,0.00415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00220
796200,0.5379,0.5379,-6.8811,-6.9566,0.0146,0.0192,0.7645,0.0179,0.0135,0.8528,10.00,0.200,0.570,0.680,0.0379,0.0400,0.0100,0.00317,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00220
796400,0.5379,0.5379,-6.8811,-6.9566,0.0057,0.0084,1.0096,0.0213,0.0148,0.6386,10.00,0.200,0.570,0.680,0.0498,0.0420,0.0085,0.00146,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00220
796600,0.5379,0.5379,-6.9507,-6.7315,0.0111,0.0137,0.8419,0.0240,0.0139,0.6394,10.00,0.200,0.570,0.680,0.0402,0.0425,0.0100,0.00244,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00293
796800,0.5379,0.5379,-6.9507,-6.7315,0.0180,0.0195,0.8222,0.0085,0.0178,0.9034,10.00,0.200,0.570,0.680,0.0618,0.0784,0.0044,0.00146,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00171
797000,0.5379,0.5379,-6.9507,-6.7315,0.0168,0.0176,0.6755,0.0191,0.0179,0.7096,10.00,0.200,0.570,0.680,0.0264,0.0396,0.0120,0.00439,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00171
797200,0.5379,0.5379,-6.8745,-6.9186,0.0125,0.0216,0.6894,0.0216,0.0140,0.7634,10.00,0.200,0.570,0.680,0.0490,0.0522,0.0071,0.00122,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00146
797400,0.5379,0.5379,-6.8745,-6.9186,0.0126,0.0141,0.7385,0.0170,0.0143,0.8081,10.00,0.200,0.570,0.680,0.0416,0.0347,0.0095,0.00244,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00220
797600,0.5379,0.5379,-6.9715,-6.9610,0.0163,0.0147,0.8445,0.0139,0.0091,0.6312,10.00,0.200,0.570,0.680,0.0401,0.0500,0.0093,0.00293,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00220
797800,0.5379,0.5379,-6.9715,-6.9610,0.0140,0.0103,0.9341,0.0139,0.0138,0.8041,10.00,0.200,0.570,0.680,0.0304,0.0426,0.0098,0.00195,0.00073,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00342,0.00342
798000,0.5379,0.5379,-6.9715,-6.9610,0.0120,0.0107,0.7533,0.0090,0.0143,0.8098,10.00,0.200,0.570,0.680,0.0295,0.0458,0.0110,0.00244,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00317,0.00293
798200,0.5379,0.5379,-7.0336,-6.7942,0.0156,0.0146,0.7459,0.0185,0.0118,0.5406,10.00,0.200,0.570,0.680,0.0350,0.0497,0.0100,0.00342,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00195
798400,0.5379,0.5379,-7.0336,-6.7942,0.0195,0.0160,0.6924,0.0088,0.0228,0.7374,10.00,0.200,0.570,0.680,0.0330,0.0443,0.0103,0.00293,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00244
798600,0.5379,0.5379,-6.9646,-6.7926,0.0156,0.0187,0.8039,0.0180,0.0252,0.7402,10.00,0.200,0.570,0.680,0.0436,0.0742,0.0066,0.00171,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00146
798800,0.5379,0.5379,-6.9646,-6.7926,0.0088,0.0131,0.7324,0.0169,0.0172,0.6976,10.00,0.200,0.570,0.680,0.0317,0.0378,0.0100,0.00391,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00317
799000,0.5379,0.5379,-6.9646,-6.7926,0.0140,0.0091,0.8184,0.0115,0.0146,0.7017,10.00,0.200,0.570,0.680,0.0391,0.0462,0.0112,0.00342,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00293
799200,0.5379,0.5379,-6.7967,-6.9140,0.0064,0.0151,0.9195,0.0177,0.0138,0.8120,10.00,0.200,0.570,0.680,0.0593,0.0401,0.0081,0.00098,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00244
799400,0.5379,0.5379,-6.7967,-6.9140,0.0108,0.0124,0.8292,0.0187,0.0196,0.7119,10.00,0.200,0.570,0.680,0.0421,0.0419,0.0093,0.00269,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00317
799600,0.5379,0.5379,-7.0212,-6.8236,0.0157,0.0168,0.8536,0.0201,0.0156,0.7300,10.00,0.200,0.570,0.680,0.0480,0.0310,0.0100,0.00122,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00317
799800,0.5379,0.5379,-7.0212,-6.8236,0.0177,0.0174,0.6907,0.0112,0.0126,0.8215,10.00,0.200,0.570,0.680,0.0360,0.0312,0.0127,0.00366,0.00464,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00269
800000,0.5379,0.5379,-7.0212,-6.8236,0.0129,0.0174,0.8251,0.0189,0.0181,0.8520,10.00,0.200,0.570,0.680,0.0489,0.0456,0.0095,0.00146,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00146
800200,0.5379,0.5379,-6.7856,-6.7099,0.0116,0.0139,0.7532,0.0223,0.0121,0.6751,10.00,0.200,0.570,0.680,0.0537,0.0442,0.0076,0.00073,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00342
800400,0.5379,0.5379,-6.7856,-6.7099,0.0068,0.0117,1.1368,0.0145,0.0205,0.6268,10.00,0.200,0.570,0.680,0.0469,0.0657,0.0078,0.00244,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00122
800600,0.5379,0.5379,-6.9220,-6.6677,0.0155,0.0192,1.1504,0.0164,0.0144,0.6755,10.00,0.200,0.570,0.680,0.0423,0.0373,0.0100,0.00195,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00269
800800,0.5379,0.5379,-6.9220,-6.6677,0.0197,0.0212,0.8667,0.0139,0.0137,0.7168,10.00,0.200,0.570,0.680,0.0464,0.0460,0.0085,0.00146,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00171
801000,0.5379,0.5379,-6.9220,-6.6677,0.0112,0.0098,1.1719,0.0164,0.0117,0.8449,10.00,0.200,0.570,0.680,0.0332,0.0567,0.0093,0.00269,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00317,0.00146
801200,0.5379,0.5379,-7.0304,-6.7082,0.0169,0.0137,1.0116,0.0257,0.0167,0.6609,10.00,0.200,0.570,0.680,0.0482,0.0502,0.0078,0.00244,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00220
801400,0.5379,0.5379,-7.0304,-6.7082,0.0143,0.0115,0.9374,0.0103,0.0138,0.7076,10.00,0.200,0.570,0.680,0.0326,0.0499,0.0088,0.00342,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00220
801600,0.5379,0.5379,-7.0055,-6.9645,0.0142,0.0148,0.8712,0.0143,0.0167,0.6056,10.00,0.200,0.570,0.680,0.0382,0.0474,0.0085,0.00293,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00244
801800,0.5379,0.5379,-7.0055,-6.9645,0.0156,0.0103,0.9108,0.0165,0.0232,0.5514,10.00,0.200,0.570,0.680,0.0493,0.0581,0.0073,0.00171,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00195
802000,0.5379,0.5379,-7.0055,-6.9645,0.0126,0.0135,0.7644,0.0213,0.0179,0.5239,10.00,0.200,0.570,0.680,0.0328,0.0436,0.0093,0.00195,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00146
802200,0.5379,0.5379,-6.9848,-6.7648,0.0168,0.0110,1.0805,0.0130,0.0124,0.7107,10.00,0.200,0.570,0.680,0.0608,0.0570,0.0063,0.00073,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00220
802400,0.5379,0.5379,-6.9848,-6.7648,0.0210,0.0173,0.7829,0.0133,0.0167,0.6600,10.00,0.200,0.570,0.680,0.0439,0.0380,0.0085,0.00244,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00171
802600,0.5379,0.5379,-7.0738,-6.7374,0.0110,0.0109,1.0186,0.0144,0.0160,0.6959,10.00,0.200,0.570,0.680,0.0319,0.0442,0.0103,0.00195,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00342,0.00171
802800,0.5379,0.5379,-7.0738,-6.7374,0.0178,0.0166,0.8382,0.0151,0.0137,0.6657,10.00,0.200,0.570,0.680,0.0436,0.0525,0.0083,0.00220,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00122
803000,0.5379,0.5379,-7.0738,-6.7374,0.0144,0.0153,0.7213,0.0123,0.0157,0.7056,10.00,0.200,0.570,0.680,0.0437,0.0460,0.0088,0.00269,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00171
803200,0.5379,0.5379,-6.9729,-6.8584,0.0150,0.0091,0.9460,0.0318,0.0197,0.6235,10.00,0.200,0.570,0.680,0.0440,0.0503,0.0073,0.00146,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00171
803400,0.5379,0.5379,-6.9729,-6.8584,0.0134,0.0114,1.0715,0.0091,0.0201,0.7174,10.00,0.200,0.570,0.680,0.0350,0.0461,0.0105,0.00293,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00195
803600,0.5379,0.5379,-7.0030,-6.8206,0.0126,0.0131,1.0230,0.0128,0.0157,0.7639,10.00,0.200,0.570,0.680,0.0330,0.0383,0.0122,0.00342,0.00464,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00244
803800,0.5379,0.5379,-7.0030,-6.8206,0.0102,0.0110,0.9220,0.0096,0.0093,0.7824,10.00,0.200,0.570,0.680,0.0351,0.0505,0.0095,0.00366,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00195
804000,0.5379,0.5379,-7.0030,-6.8206,0.0114,0.0117,1.1091,0.0146,0.0135,0.8143,10.00,0.200,0.570,0.680,0.0523,0.0620,0.0061,0.00098,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
804200,0.5379,0.5379,-7.0539,-6.7613,0.0128,0.0137,0.8550,0.0193,0.0147,0.8963,10.00,0.200,0.570,0.680,0.0276,0.0520,0.0100,0.00293,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00146
804400,0.5379,0.5379,-7.0539,-6.7613,0.0161,0.0146,0.8833,0.0353,0.0193,0.7010,10.00,0.200,0.570,0.680,0.0471,0.0557,0.0081,0.00220,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00220
804600,0.5379,0.5379,-6.9296,-6.6453,0.0149,0.0123,0.8458,0.0182,0.0175,0.6368,10.00,0.200,0.570,0.680,0.0357,0.0405,0.0120,0.00317,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00269
804800,0.5379,0.5379,-6.9296,-6.6453,0.0171,0.0119,0.7182,0.0148,0.0159,0.6567,10.00,0.200,0.570,0.680,0.0406,0.0473,0.0090,0.00269,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00220
805000,0.5379,0.5379,-6.9296,-6.6453,0.0116,0.0118,0.8924,0.0143,0.0167,0.8732,10.00,0.200,0.570,0.680,0.0392,0.0440,0.0083,0.00293,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00220
805200,0.5379,0.5379,-7.0259,-6.9808,0.0116,0.0081,0.9998,0.0204,0.0149,0.7728,10.00,0.200,0.570,0.680,0.0398,0.0554,0.0073,0.00195,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00146
805400,0.5379,0.5379,-7.0259,-6.9808,0.0163,0.0200,0.7900,0.0255,0.0132,0.5920,10.00,0.200,0.570,0.680,0.0372,0.0242,0.0137,0.00317,0.00537,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00317
805600,0.5379,0.5379,-7.0253,-6.8101,0.0119,0.0132,0.9265,0.0167,0.0201,0.6500,10.00,0.200,0.570,0.680,0.0184,0.0486,0.0103,0.00293,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00244
805800,0.5379,0.5379,-7.0253,-6.8101,0.0130,0.0135,0.7369,0.0118,0.0156,0.7784,10.00,0.200,0.570,0.680,0.0355,0.0517,0.0093,0.00195,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00171
806000,0.5379,0.5379,-7.0253,-6.8101,0.0134,0.0178,0.6215,0.0141,0.0148,0.6671,10.00,0.200,0.570,0.680,0.0312,0.0335,0.0125,0.00244,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00391,0.00269
806200,0.5379,0.5379,-6.9035,-6.9075,0.0126,0.0146,0.7788,0.0200,0.0137,0.5717,10.00,0.200,0.570,0.680,0.0462,0.0359,0.0100,0.00269,0.00439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00146
806400,0.5379,0.5379,-6.9035,-6.9075,0.0128,0.0148,0.7913,0.0089,0.0151,0.7127,10.00,0.200,0.570,0.680,0.0445,0.0541,0.0078,0.00269,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00122
806600,0.5379,0.5379,-6.9266,-6.8419,0.0141,0.0117,0.9942,0.0121,0.0201,0.7144,10.00,0.200,0.570,0.680,0.0516,0.0524,0.0066,0.00244,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00220
806800,0.5379,0.5379,-6.9266,-6.8419,0.0157,0.0109,0.8788,0.0113,0.0154,0.8397,10.00,0.200,0.570,0.680,0.0331,0.0478,0.0100,0.00293,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00244
807000,0.5379,0.5379,-6.9266,-6.8419,0.0148,0.0211,0.9586,0.0268,0.0174,0.6768,10.00,0.200,0.570,0.680,0.0461,0.0478,0.0090,0.00293,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00195
807200,0.5379,0.5379,-7.0165,-6.8497,0.0181,0.0185,0.8943,0.0148,0.0156,0.6415,10.00,0.200,0.570,0.680,0.0336,0.0421,0.0120,0.00391,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00317
807400,0.5379,0.5379,-7.0165,-6.8497,0.0156,0.0129,0.9251,0.0156,0.0142,0.6988,10.00,0.200,0.570,0.680,0.0308,0.0456,0.0093,0.00293,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00244
807600,0.5379,0.5379,-6.8793,-6.8344,0.0117,0.0158,0.8548,0.0126,0.0136,0.7156,10.00,0.200,0.570,0.680,0.0464,0.0504,0.0081,0.00171,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00293
807800,0.5379,0.5379,-6.8793,-6.8344,0.0144,0.0209,0.7478,0.0204,0.0144,0.8615,10.00,0.200,0.570,0.680,0.0463,0.0319,0.0098,0.00244,0.00464,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00195
808000,0.5379,0.5379,-6.8793,-6.8344,0.0141,0.0128,0.6921,0.0181,0.0179,0.5495,10.00,0.200,0.570,0.680,0.0456,0.0442,0.0093,0.00220,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00220
808200,0.5379,0.5379,-6.9328,-6.8374,0.0119,0.0143,0.8618,0.0151,0.0088,0.6654,10.00,0.200,0.570,0.680,0.0402,0.0498,0.0093,0.00391,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00146
808400,0.5379,0.5379,-6.9328,-6.8374,0.0198,0.0194,0.7988,0.0151,0.0265,0.7597,10.00,0.200,0.570,0.680,0.0333,0.0398,0.0112,0.00269,0.00439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00122
808600,0.5379,0.5379,-7.0066,-6.7843,0.0187,0.0098,1.0043,0.0159,0.0126,0.6777,10.00,0.200,0.570,0.680,0.0405,0.0444,0.0095,0.00317,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00244
808800,0.5379,0.5379,-7.0066,-6.7843,0.0106,0.0130,1.0180,0.0233,0.0135,0.6460,10.00,0.200,0.570,0.680,0.0369,0.0505,0.0085,0.00244,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00220
809000,0.5379,0.5379,-7.0066,-6.7843,0.0146,0.0119,0.9602,0.0102,0.0133,0.7217,10.00,0.200,0.570,0.680,0.0397,0.0475,0.0103,0.00220,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00244
809200,0.5379,0.5379,-6.9196,-6.8111,0.0142,0.0142,0.8680,0.0175,0.0151,0.7720,10.00,0.200,0.570,0.680,0.0310,0.0432,0.0098,0.00244,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00171
809400,0.5379,0.5379,-6.9196,-6.8111,0.0106,0.0110,1.0218,0.0141,0.0172,0.6895,10.00,0.200,0.570,0.680,0.0382,0.0562,0.0081,0.00220,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00146
809600,0.5379,0.5379,-7.0189,-6.7768,0.0127,0.0165,1.0010,0.0121,0.0176,0.8070,10.00,0.200,0.570,0.680,0.0354,0.0215,0.0117,0.00415,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00293
809800,0.5379,0.5379,-7.0189,-6.7768,0.0131,0.0151,0.8536,0.0135,0.0147,0.6747,10.00,0.200,0.570,0.680,0.0375,0.0438,0.0112,0.00366,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00269
810000,0.5379,0.5379,-7.0189,-6.7768,0.0154,0.0131,0.7895,0.0153,0.0135,0.7609,10.00,0.200,0.570,0.680,0.0482,0.0490,0.0078,0.00171,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00195
810200,0.5379,0.5379,-6.8098,-6.9457,0.0077,0.0146,0.8913,0.0141,0.0105,0.6470,10.00,0.200,0.570,0.680,0.0361,0.0426,0.0112,0.00317,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00317
810400,0.5379,0.5379,-6.8098,-6.9457,0.0252,0.0212,0.9768,0.0133,0.0189,0.5557,10.00,0.200,0.570,0.680,0.0481,0.0537,0.0073,0.00171,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00244
