it,alpha_cvar,alpha_pow,ent_cvar,ent_pow,pstd_a_steer,pstd_a_thr,qspread_a,pstd_b_steer,pstd_b_thr,qspread_b,v_cap,k_slip,mu_min,mu_max,r_a,r_b,term,off_a,off_b,crash_a,crash_b,flip_a,flip_b,spun_a,spun_b,obs_a,obs_b
750200,0.5379,0.5379,-7.2789,-6.6157,0.0190,0.0159,0.8951,0.0217,0.0151,0.6145,10.00,0.200,0.690,0.800,0.0502,0.0567,0.0085,0.00317,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00122,0.00098
750400,0.5379,0.5379,-7.2789,-6.6157,0.0168,0.0122,0.7908,0.0087,0.0139,0.8180,10.00,0.200,0.690,0.800,0.0527,0.0571,0.0081,0.00293,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00244
750600,0.5379,0.5379,-6.9522,-6.8718,0.0111,0.0137,0.8342,0.0211,0.0219,0.5863,10.00,0.200,0.690,0.800,0.0500,0.0459,0.0105,0.00195,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00317
750800,0.5379,0.5379,-6.9522,-6.8718,0.0174,0.0167,0.8699,0.0183,0.0202,0.8928,10.00,0.200,0.690,0.800,0.0582,0.0486,0.0083,0.00195,0.00439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00098
751000,0.5379,0.5379,-6.9522,-6.8718,0.0242,0.0180,0.9749,0.0137,0.0286,0.7454,10.00,0.200,0.690,0.800,0.0558,0.0741,0.0054,0.00073,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00073
751200,0.5379,0.5379,-6.8372,-6.7765,0.0163,0.0196,0.8324,0.0129,0.0107,1.0585,10.00,0.200,0.690,0.800,0.0479,0.0530,0.0107,0.00366,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00293
751400,0.5379,0.5379,-6.8372,-6.7765,0.0140,0.0221,0.8534,0.0074,0.0133,0.7921,10.00,0.200,0.690,0.800,0.0550,0.0452,0.0090,0.00220,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00293
751600,0.5379,0.5379,-6.9847,-6.9083,0.0135,0.0154,0.7608,0.0133,0.0159,0.6610,10.00,0.200,0.690,0.800,0.0496,0.0467,0.0098,0.00269,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00269
751800,0.5379,0.5379,-6.9847,-6.9083,0.0171,0.0025,0.5518,0.0215,0.0168,0.3914,10.00,0.200,0.690,0.800,-0.0529,-0.0496,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
752000,0.5379,0.5379,-6.9847,-6.9083,0.0156,0.0169,0.8502,0.0133,0.0160,0.9133,10.00,0.200,0.690,0.800,0.0577,0.0429,0.0103,0.00244,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00342
752200,0.5379,0.5379,-6.8776,-6.7950,0.0172,0.0159,0.7964,0.0104,0.0125,0.7211,10.00,0.200,0.690,0.800,0.0541,0.0718,0.0066,0.00171,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00098
752400,0.5379,0.5379,-6.8776,-6.7950,0.0113,0.0148,0.9846,0.0102,0.0124,0.7483,10.00,0.200,0.690,0.800,0.0613,0.0526,0.0076,0.00122,0.00464,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00073
752600,0.5379,0.5379,-6.9736,-6.8437,0.0161,0.0130,0.7900,0.0288,0.0205,0.6971,10.00,0.200,0.690,0.800,0.0472,0.0439,0.0120,0.00391,0.00415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00293
752800,0.5379,0.5379,-6.9736,-6.8437,0.0150,0.0140,0.7741,0.0109,0.0118,0.7282,10.00,0.200,0.690,0.800,0.0576,0.0566,0.0061,0.00146,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
753000,0.5379,0.5379,-6.9736,-6.8437,0.0143,0.0117,0.9224,0.0189,0.0134,0.8673,10.00,0.200,0.690,0.800,0.0448,0.0376,0.0100,0.00293,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00195
753200,0.5379,0.5379,-7.0073,-6.8211,0.0137,0.0072,0.8104,0.0183,0.0163,0.9581,10.00,0.200,0.690,0.800,0.0492,0.0399,0.0107,0.00244,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00293
753400,0.5379,0.5379,-7.0073,-6.8211,0.0131,0.0131,1.0583,0.0200,0.0190,0.8026,10.00,0.200,0.690,0.800,0.0538,0.0524,0.0083,0.00171,0.00269,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00171
753600,0.5379,0.5379,-7.1578,-6.6262,0.0204,0.0019,0.5313,0.0150,0.0116,0.4151,10.00,0.200,0.690,0.800,-0.0163,-0.0173,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
753800,0.5379,0.5379,-7.1578,-6.6262,0.0159,0.0141,0.8780,0.0089,0.0141,0.7195,10.00,0.200,0.690,0.800,0.0431,0.0461,0.0098,0.00269,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00146
754000,0.5379,0.5379,-7.1578,-6.6262,0.0135,0.0143,1.1541,0.0159,0.0123,0.7338,10.00,0.200,0.690,0.800,0.0456,0.0538,0.0100,0.00342,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00171
754200,0.5379,0.5379,-7.0202,-6.7184,0.0160,0.0145,0.8875,0.0116,0.0150,0.7601,10.00,0.200,0.690,0.800,0.0577,0.0177,0.0107,0.00171,0.00439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00391
754400,0.5379,0.5379,-7.0202,-6.7184,0.0130,0.0166,0.8011,0.0153,0.0199,0.7562,10.00,0.200,0.690,0.800,0.0525,0.0644,0.0083,0.00244,0.00171,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00146,0.00244
754600,0.5379,0.5379,-7.0768,-6.6030,0.0139,0.0155,1.0608,0.0106,0.0126,0.9551,10.00,0.200,0.690,0.800,0.0411,0.0566,0.0078,0.00220,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00146
754800,0.5379,0.5379,-7.0768,-6.6030,0.0130,0.0120,0.8274,0.0166,0.0267,0.8106,10.00,0.200,0.690,0.800,0.0498,0.0502,0.0098,0.00342,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00122
755000,0.5379,0.5379,-7.0768,-6.6030,0.0126,0.0110,1.0621,0.0180,0.0175,0.6682,10.00,0.200,0.690,0.800,0.0504,0.0593,0.0083,0.00195,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00220
755200,0.5379,0.5379,-6.8931,-6.5098,0.0156,0.0136,0.8013,0.0111,0.0157,0.7787,10.00,0.200,0.690,0.800,0.0544,0.0569,0.0068,0.00195,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00146
755400,0.5379,0.5379,-6.8931,-6.5098,0.0199,0.0026,0.5888,0.0197,0.0177,0.4450,10.00,0.200,0.690,0.800,-0.0106,-0.0115,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
755600,0.5379,0.5379,-6.8997,-6.8574,0.0219,0.0136,0.8079,0.0188,0.0155,0.8431,10.00,0.200,0.690,0.800,0.0565,0.0265,0.0120,0.00244,0.00513,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00317
755800,0.5379,0.5379,-6.8997,-6.8574,0.0119,0.0121,0.8311,0.0155,0.0142,0.6447,10.00,0.200,0.690,0.800,0.0601,0.0549,0.0090,0.00171,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00293
756000,0.5379,0.5379,-6.8997,-6.8574,0.0215,0.0122,0.7401,0.0116,0.0192,0.5159,10.00,0.200,0.690,0.800,0.0418,0.0440,0.0107,0.00293,0.00317,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00195,0.00244
756200,0.5379,0.5379,-6.9864,-6.7241,0.0105,0.0107,0.8105,0.0170,0.0155,0.7752,10.00,0.200,0.690,0.800,0.0520,0.0445,0.0105,0.00464,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00220
756400,0.5379,0.5379,-6.9864,-6.7241,0.0138,0.0140,0.7871,0.0163,0.0141,0.8544,10.00,0.200,0.690,0.800,0.0596,0.0475,0.0073,0.00146,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00146
756600,0.5379,0.5379,-6.8388,-6.8497,0.0163,0.0139,0.8909,0.0191,0.0167,0.7111,10.00,0.200,0.690,0.800,0.0620,0.0387,0.0105,0.00171,0.00586,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00244
756800,0.5379,0.5379,-6.8388,-6.8497,0.0144,0.0109,0.8672,0.0088,0.0103,1.0522,10.00,0.200,0.690,0.800,0.0636,0.0518,0.0071,0.00098,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00220
757000,0.5379,0.5379,-6.8388,-6.8497,0.0136,0.0079,0.8615,0.0160,0.0144,0.7207,10.00,0.200,0.690,0.800,0.0524,0.0511,0.0093,0.00269,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00244
757200,0.5379,0.5379,-6.9020,-6.8628,0.0192,0.0041,0.6441,0.0189,0.0102,0.4501,10.00,0.200,0.690,0.800,0.0025,0.0028,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
757400,0.5379,0.5379,-6.9020,-6.8628,0.0155,0.0096,0.7776,0.0145,0.0154,0.8985,10.00,0.200,0.690,0.800,0.0374,0.0391,0.0112,0.00317,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00317
757600,0.5379,0.5379,-6.9603,-6.6727,0.0097,0.0129,0.8441,0.0108,0.0130,0.7084,10.00,0.200,0.690,0.800,0.0405,0.0563,0.0103,0.00293,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00220
757800,0.5379,0.5379,-6.9603,-6.6727,0.0167,0.0127,0.9460,0.0215,0.0274,0.7549,10.00,0.200,0.690,0.800,0.0548,0.0469,0.0081,0.00220,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00244
758000,0.5379,0.5379,-6.9603,-6.6727,0.0088,0.0137,0.7716,0.0200,0.0098,0.6732,10.00,0.200,0.690,0.800,0.0447,0.0532,0.0105,0.00342,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00269
758200,0.5379,0.5379,-7.0436,-6.8330,0.0187,0.0126,0.8419,0.0126,0.0133,0.7038,10.00,0.200,0.690,0.800,0.0431,0.0648,0.0076,0.00195,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00195
758400,0.5379,0.5379,-7.0436,-6.8330,0.0234,0.0166,0.8128,0.0205,0.0239,0.8724,10.00,0.200,0.690,0.800,0.0346,0.0425,0.0125,0.00366,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00293
758600,0.5379,0.5379,-6.9546,-6.9104,0.0210,0.0183,0.8181,0.0119,0.0149,0.6601,10.00,0.200,0.690,0.800,0.0422,0.0506,0.0098,0.00342,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00269
758800,0.5379,0.5379,-6.9546,-6.9104,0.0126,0.0143,0.8794,0.0182,0.0137,0.8759,10.00,0.200,0.690,0.800,0.0477,0.0565,0.0088,0.00244,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00195
759000,0.5379,0.5379,-6.9546,-6.9104,0.0174,0.0031,0.7657,0.0155,0.0149,0.4667,10.00,0.200,0.690,0.800,0.0177,0.0184,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
759200,0.5379,0.5379,-7.0443,-6.9319,0.0161,0.0131,0.7913,0.0271,0.0133,0.6718,10.00,0.200,0.690,0.800,0.0496,0.0436,0.0088,0.00293,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00195
759400,0.5379,0.5379,-7.0443,-6.9319,0.0136,0.0136,0.9028,0.0249,0.0268,0.8184,10.00,0.200,0.690,0.800,0.0462,0.0651,0.0093,0.00220,0.00171,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00293
759600,0.5379,0.5379,-7.0025,-6.7840,0.0155,0.0070,0.9737,0.0128,0.0176,0.6341,10.00,0.200,0.690,0.800,0.0565,0.0315,0.0103,0.00220,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00415
759800,0.5379,0.5379,-7.0025,-6.7840,0.0100,0.0202,0.8704,0.0269,0.0197,0.6007,10.00,0.200,0.690,0.800,0.0502,0.0555,0.0093,0.00293,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00171
760000,0.5379,0.5379,-7.0025,-6.7840,0.0145,0.0097,0.7584,0.0179,0.0135,0.7712,10.00,0.200,0.690,0.800,0.0558,0.0357,0.0081,0.00122,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00220
760200,0.5379,0.5379,-6.8564,-6.7729,0.0174,0.0159,0.7478,0.0168,0.0228,0.9147,10.00,0.200,0.690,0.800,0.0556,0.0505,0.0095,0.00366,0.00464,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00049
760400,0.5379,0.5379,-6.8564,-6.7729,0.0159,0.0103,0.7872,0.0147,0.0142,0.8106,10.00,0.200,0.690,0.800,0.0573,0.0340,0.0112,0.00244,0.00513,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00269
760600,0.5379,0.5379,-6.9778,-6.6541,0.0149,0.0113,0.8056,0.0128,0.0164,0.8443,10.00,0.200,0.690,0.800,0.0517,0.0507,0.0088,0.00195,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00220
760800,0.5379,0.5379,-6.9778,-6.6541,0.0264,0.0051,0.6501,0.0136,0.0135,0.4816,10.00,0.200,0.690,0.800,0.0348,0.0332,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
761000,0.5379,0.5379,-6.9778,-6.6541,0.0155,0.0176,1.1177,0.0179,0.0125,0.8159,10.00,0.200,0.690,0.800,0.0552,0.0399,0.0115,0.00220,0.00415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00293
761200,0.5379,0.5379,-6.9963,-6.9011,0.0095,0.0175,0.9175,0.0155,0.0252,0.7690,10.00,0.200,0.690,0.800,0.0463,0.0515,0.0117,0.00293,0.00439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00146
761400,0.5379,0.5379,-6.9963,-6.9011,0.0144,0.0198,0.7636,0.0131,0.0190,0.7037,10.00,0.200,0.690,0.800,0.0669,0.0473,0.0073,0.00073,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00220
761600,0.5379,0.5379,-6.9841,-6.7290,0.0130,0.0130,0.8219,0.0162,0.0212,0.8405,10.00,0.200,0.690,0.800,0.0565,0.0482,0.0098,0.00244,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00220
761800,0.5379,0.5379,-6.9841,-6.7290,0.0096,0.0163,0.8715,0.0102,0.0147,0.7533,10.00,0.200,0.690,0.800,0.0606,0.0377,0.0110,0.00098,0.00513,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00317
762000,0.5379,0.5379,-6.9841,-6.7290,0.0182,0.0164,0.7603,0.0222,0.0136,0.8624,10.00,0.200,0.690,0.800,0.0467,0.0615,0.0083,0.00195,0.00269,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00122
762200,0.5379,0.5379,-6.8053,-6.7688,0.0132,0.0145,0.7594,0.0174,0.0158,0.7058,10.00,0.200,0.690,0.800,0.0620,0.0442,0.0105,0.00244,0.00537,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00146
762400,0.5379,0.5379,-6.8053,-6.7688,0.0185,0.0125,0.8712,0.0158,0.0135,0.8046,10.00,0.200,0.690,0.800,0.0481,0.0560,0.0103,0.00220,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00269
762600,0.5379,0.5379,-7.0297,-6.8967,0.0193,0.0059,0.6774,0.0173,0.0183,0.5701,10.00,0.200,0.690,0.800,0.0526,0.0483,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
762800,0.5379,0.5379,-7.0297,-6.8967,0.0180,0.0166,0.7886,0.0126,0.0150,0.7615,10.00,0.200,0.690,0.800,0.0428,0.0558,0.0095,0.00244,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00122
763000,0.5379,0.5379,-7.0297,-6.8967,0.0125,0.0126,0.7635,0.0128,0.0145,0.8448,10.00,0.200,0.690,0.800,0.0517,0.0468,0.0112,0.00244,0.00366,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00269,0.00220
763200,0.5379,0.5379,-7.0972,-6.7180,0.0177,0.0115,0.7929,0.0224,0.0235,0.7136,10.00,0.200,0.690,0.800,0.0477,0.0409,0.0112,0.00269,0.00415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00269
763400,0.5379,0.5379,-7.0972,-6.7180,0.0145,0.0093,0.9331,0.0160,0.0179,0.8555,10.00,0.200,0.690,0.800,0.0483,0.0582,0.0083,0.00098,0.00464,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00098
763600,0.5379,0.5379,-7.0439,-6.7420,0.0084,0.0151,0.8719,0.0180,0.0153,0.9698,10.00,0.200,0.690,0.800,0.0533,0.0461,0.0088,0.00122,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00269
763800,0.5379,0.5379,-7.0439,-6.7420,0.0111,0.0108,1.0610,0.0295,0.0222,0.9128,10.00,0.200,0.690,0.800,0.0510,0.0625,0.0083,0.00293,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00269
764000,0.5379,0.5379,-7.0439,-6.7420,0.0141,0.0152,0.8826,0.0172,0.0115,0.7780,10.00,0.200,0.690,0.800,0.0396,0.0558,0.0103,0.00269,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00195
764200,0.5379,0.5379,-7.2227,-6.8009,0.0154,0.0198,0.8177,0.0165,0.0153,0.7902,10.00,0.200,0.690,0.800,0.0468,0.0493,0.0095,0.00317,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00244
764400,0.5379,0.5379,-7.2227,-6.8009,0.0168,0.0111,0.7407,0.0212,0.0165,0.4772,10.00,0.200,0.690,0.800,0.0696,0.0602,0.0002,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
764600,0.5379,0.5379,-7.1196,-6.7410,0.0162,0.0114,0.8516,0.0121,0.0145,0.8108,10.00,0.200,0.690,0.800,0.0611,0.0561,0.0061,0.00122,0.00171,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00098,0.00195
764800,0.5379,0.5379,-7.1196,-6.7410,0.0166,0.0176,0.8203,0.0174,0.0147,0.6508,10.00,0.200,0.690,0.800,0.0566,0.0566,0.0100,0.00195,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00269
765000,0.5379,0.5379,-7.1196,-6.7410,0.0165,0.0175,0.8007,0.0134,0.0125,0.7555,10.00,0.200,0.690,0.800,0.0432,0.0553,0.0095,0.00317,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00220
765200,0.5379,0.5379,-6.9413,-6.7597,0.0125,0.0114,0.7931,0.0176,0.0159,0.7908,10.00,0.200,0.690,0.800,0.0556,0.0601,0.0078,0.00269,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00244
765400,0.5379,0.5379,-6.9413,-6.7597,0.0091,0.0184,1.0856,0.0143,0.0202,0.7159,10.00,0.200,0.690,0.800,0.0471,0.0561,0.0085,0.00244,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00122
765600,0.5379,0.5379,-6.7604,-6.8104,0.0183,0.0104,0.8931,0.0098,0.0189,0.6754,10.00,0.200,0.690,0.800,0.0526,0.0519,0.0081,0.00220,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00098
765800,0.5379,0.5379,-6.7604,-6.8104,0.0132,0.0154,0.9970,0.0160,0.0146,0.7943,10.00,0.200,0.690,0.800,0.0401,0.0581,0.0093,0.00415,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00195
766000,0.5379,0.5379,-6.7604,-6.8104,0.0101,0.0100,0.9627,0.0173,0.0257,0.6387,10.00,0.200,0.690,0.800,0.0513,0.0500,0.0095,0.00317,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00244
766200,0.5379,0.5379,-7.0168,-6.7696,0.0156,0.0113,0.6171,0.0125,0.0122,0.5625,10.00,0.200,0.690,0.800,0.0830,0.0735,0.0002,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
766400,0.5379,0.5379,-7.0168,-6.7696,0.0139,0.0187,0.9362,0.0128,0.0176,0.7801,10.00,0.200,0.690,0.800,0.0400,0.0519,0.0098,0.00342,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00195
766600,0.5379,0.5379,-7.0266,-6.7314,0.0155,0.0167,0.7576,0.0142,0.0156,0.5656,10.00,0.200,0.690,0.800,0.0533,0.0418,0.0115,0.00220,0.00586,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00244
766800,0.5379,0.5379,-7.0266,-6.7314,0.0120,0.0136,0.8593,0.0153,0.0210,0.6098,10.00,0.200,0.690,0.800,0.0515,0.0563,0.0083,0.00244,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00146
767000,0.5379,0.5379,-7.0266,-6.7314,0.0130,0.0123,0.9813,0.0141,0.0267,0.8500,10.00,0.200,0.690,0.800,0.0392,0.0511,0.0132,0.00439,0.00488,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00171
767200,0.5379,0.5379,-6.9899,-6.6667,0.0163,0.0164,0.8283,0.0141,0.0185,0.6429,10.00,0.200,0.690,0.800,0.0472,0.0322,0.0100,0.00293,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00269
767400,0.5379,0.5379,-6.9899,-6.6667,0.0155,0.0186,0.9462,0.0166,0.0198,0.7484,10.00,0.200,0.690,0.800,0.0369,0.0213,0.0132,0.00317,0.00488,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00317
767600,0.5379,0.5379,-7.0061,-6.6969,0.0270,0.0158,0.8350,0.0266,0.0240,0.6972,10.00,0.200,0.690,0.800,0.0579,0.0227,0.0100,0.00073,0.00439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00317
767800,0.5379,0.5379,-7.0061,-6.6969,0.0114,0.0152,0.8124,0.0138,0.0155,0.6870,10.00,0.200,0.690,0.800,0.0373,0.0405,0.0122,0.00342,0.00513,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00244
768000,0.5379,0.5379,-7.0061,-6.6969,0.0190,0.0137,0.7258,0.0157,0.0115,0.6913,10.00,0.200,0.690,0.800,0.0919,0.0834,0.0002,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
768200,0.5379,0.5379,-6.9522,-6.8040,0.0134,0.0162,0.8109,0.0152,0.0170,0.7339,10.00,0.200,0.690,0.800,0.0508,0.0474,0.0098,0.00293,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00171
768400,0.5379,0.5379,-6.9522,-6.8040,0.0125,0.0147,0.8946,0.0222,0.0218,0.8319,10.00,0.200,0.690,0.800,0.0589,0.0587,0.0085,0.00293,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00195
768600,0.5379,0.5379,-7.1058,-6.8392,0.0196,0.0129,0.9195,0.0158,0.0140,0.9905,10.00,0.200,0.690,0.800,0.0547,0.0467,0.0100,0.00269,0.00415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
768800,0.5379,0.5379,-7.1058,-6.8392,0.0147,0.0125,1.0617,0.0148,0.0162,0.8424,10.00,0.200,0.690,0.800,0.0369,0.0692,0.0095,0.00293,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00024
769000,0.5379,0.5379,-7.1058,-6.8392,0.0243,0.0124,0.7086,0.0133,0.0277,0.9425,10.00,0.200,0.690,0.800,0.0507,0.0532,0.0085,0.00244,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00171
769200,0.5379,0.5379,-6.8832,-6.8441,0.0132,0.0136,0.9331,0.0183,0.0153,0.9898,10.00,0.200,0.690,0.800,0.0375,0.0367,0.0154,0.00366,0.00488,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00342,0.00342
769400,0.5379,0.5379,-6.8832,-6.8441,0.0097,0.0127,0.7928,0.0149,0.0180,0.8114,10.00,0.200,0.690,0.800,0.0397,0.0534,0.0105,0.00439,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00269
769600,0.5379,0.5379,-7.0244,-6.7759,0.0158,0.0134,0.8553,0.0174,0.0250,0.6470,10.00,0.200,0.690,0.800,0.0461,0.0466,0.0093,0.00293,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00269
769800,0.5379,0.5379,-7.0244,-6.7759,0.0226,0.0105,0.7912,0.0213,0.0312,0.6609,10.00,0.200,0.690,0.800,0.0983,0.0971,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
770000,0.5379,0.5379,-7.0244,-6.7759,0.0147,0.0146,0.9336,0.0060,0.0385,0.6810,10.00,0.200,0.690,0.800,0.0456,0.0493,0.0090,0.00293,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00171
770200,0.5379,0.5379,-6.9002,-6.7792,0.0119,0.0107,0.9817,0.0131,0.0377,0.7101,10.00,0.200,0.690,0.800,0.0571,0.0659,0.0083,0.00269,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00220
